day,channel_name,spend
2023-10-18,Instagram,982.38
2023-10-18,Email,883.22
2023-10-18,YouTube,1115.11
2023-10-19,Google Ads,957.93
2023-10-19,Facebook Ads,988.94
2023-10-19,LinkedIn,158.93
2023-10-19,Instagram,902.51
2023-10-19,Email,748.24
2023-10-19,YouTube,574.95
2023-10-20,Google Ads,902.85
2023-10-20,Facebook Ads,699.49
2023-10-20,LinkedIn,426.86
2023-10-20,Instagram,1203.06
2023-10-20,Email,1002.1
2023-10-20,YouTube,684.17
2023-10-21,Google Ads,611.01
2023-10-21,Facebook Ads,876.47
2023-10-21,LinkedIn,657.58
2023-10-21,Instagram,901.98
2023-10-21,Email,695.11
2023-10-21,YouTube,556.91
2023-10-22,Google Ads,439.15
2023-10-22,Facebook Ads,627.53
2023-10-22,LinkedIn,964.88
2023-10-22,Instagram,769.9
2023-10-22,Email,934.2
2023-10-22,YouTube,1190.03
2023-10-23,Google Ads,457.79
2023-10-23,Facebook Ads,1104.11
2023-10-23,LinkedIn,836.75
2023-10-23,Instagram,920.8
2023-10-23,Email,814.59
2023-10-23,YouTube,173.51
2023-10-24,Google Ads,1132.31
2023-10-24,Facebook Ads,1215.6
2023-10-24,LinkedIn,1238.35
2023-10-24,Instagram,643.34
2023-10-24,Email,794.98
2023-10-24,YouTube,933.06
2023-10-25,Google Ads,791.18
2023-10-25,Facebook Ads,667.64
2023-10-25,LinkedIn,1074.02
2023-10-25,Instagram,752.68
2023-10-25,Email,469.65
2023-10-25,YouTube,1325.02
2023-10-26,Google Ads,409.26
2023-10-26,Facebook Ads,1270.99
2023-10-26,LinkedIn,532.15
2023-10-26,Instagram,996.89
2023-10-26,Email,1385.8
2023-10-26,YouTube,927.09
2023-10-27,Google Ads,782.1
2023-10-27,Facebook Ads,754.89
2023-10-27,LinkedIn,989.77
2023-10-27,Instagram,122.46
2023-10-27,Email,1135.03
2023-10-27,YouTube,507.81
2023-10-28,Google Ads,906.77
2023-10-28,Facebook Ads,672.85
2023-10-28,LinkedIn,1460.39
2023-10-28,Instagram,637.36
2023-10-28,Email,672.18
2023-10-28,YouTube,874.13
2023-10-29,Google Ads,1280.34
2023-10-29,Facebook Ads,590.02
2023-10-29,LinkedIn,956.39
2023-10-29,Instagram,901.87
2023-10-29,Email,749.93
2023-10-29,YouTube,413.88
2023-10-30,Google Ads,489.16
2023-10-30,Facebook Ads,686.57
2023-10-30,LinkedIn,552.96
2023-10-30,Instagram,845.5
2023-10-30,Email,904.14
2023-10-30,YouTube,835.5
2023-10-31,Google Ads,1077.43
2023-10-31,Facebook Ads,931.23
2023-10-31,LinkedIn,799.69
2023-10-31,Instagram,1145.71
2023-10-31,Email,1143.83
2023-10-31,YouTube,1602.45
2023-11-01,Google Ads,1137.93
2023-11-01,Facebook Ads,539.79
2023-11-01,LinkedIn,1148.41
2023-11-01,Instagram,1193.78
2023-11-01,Email,1198.89
2023-11-01,YouTube,1394.26
2023-11-02,Google Ads,1131.95
2023-11-02,Facebook Ads,1067.0
2023-11-02,LinkedIn,699.04
2023-11-02,Instagram,820.16
2023-11-02,Email,711.7
2023-11-02,YouTube,747.95
2023-11-03,Google Ads,748.46
2023-11-03,Facebook Ads,989.98
2023-11-03,LinkedIn,946.47
2023-11-03,Instagram,502.86
2023-11-03,Email,1099.29
2023-11-03,YouTube,1157.97
2023-11-04,Google Ads,786.2
2023-11-04,Facebook Ads,1181.96
2023-11-04,LinkedIn,1204.01
2023-11-04,Instagram,615.92
2023-11-04,Email,746.51
2023-11-04,YouTube,379.15
2023-11-05,Google Ads,774.52
2023-11-05,Facebook Ads,678.84
2023-11-05,LinkedIn,1193.45
2023-11-05,Instagram,886.64
2023-11-05,Email,783.16
2023-11-05,YouTube,1060.56
2023-11-06,Google Ads,1042.01
2023-11-06,Facebook Ads,571.58
2023-11-06,LinkedIn,791.49
2023-11-06,Instagram,1061.84
2023-11-06,Email,572.1
2023-11-06,YouTube,758.05
2023-11-07,Google Ads,539.69
2023-11-07,Facebook Ads,760.47
2023-11-07,LinkedIn,897.65
2023-11-07,Instagram,1038.71
2023-11-07,Email,1037.31
2023-11-07,YouTube,941.22
2023-11-08,Google Ads,613.44
2023-11-08,Facebook Ads,945.83
2023-11-08,LinkedIn,745.15
2023-11-08,Instagram,282.86
2023-11-08,Email,700.81
2023-11-08,YouTube,732.2
2023-11-09,Google Ads,1239.55
2023-11-09,Facebook Ads,894.63
2023-11-09,LinkedIn,796.19
2023-11-09,Instagram,922.82
2023-11-09,Email,532.48
2023-11-09,YouTube,802.8
2023-11-10,Google Ads,651.27
2023-11-10,Facebook Ads,588.75
2023-11-10,LinkedIn,943.79
2023-11-10,Instagram,689.41
2023-11-10,Email,899.19
2023-11-10,YouTube,613.2
2023-11-11,Google Ads,727.98
2023-11-11,Facebook Ads,585.18
2023-11-11,LinkedIn,458.2
2023-11-11,Instagram,1314.42
2023-11-11,Email,980.88
2023-11-11,YouTube,1072.38
2023-11-12,Google Ads,889.5
2023-11-12,Facebook Ads,748.68
2023-11-12,LinkedIn,1182.08
2023-11-12,Instagram,558.32
2023-11-12,Email,859.18
2023-11-12,YouTube,865.9
2023-11-13,Google Ads,1182.83
2023-11-13,Facebook Ads,703.85
2023-11-13,LinkedIn,998.96
2023-11-13,Instagram,535.14
2023-11-13,Email,568.97
2023-11-13,YouTube,1077.32
2023-11-14,Google Ads,581.46
2023-11-14,Facebook Ads,1030.32
2023-11-14,LinkedIn,781.35
2023-11-14,Instagram,726.49
2023-11-14,Email,722.38
2023-11-14,YouTube,766.14
2023-11-15,Google Ads,1070.86
2023-11-15,Facebook Ads,1086.18
2023-11-15,LinkedIn,1129.27
2023-11-15,Instagram,774.42
2023-11-15,Email,882.04
2023-11-15,YouTube,1104.47
2023-11-16,Google Ads,724.47
2023-11-16,Facebook Ads,831.01
2023-11-16,LinkedIn,941.57
2023-11-16,Instagram,525.81
2023-11-16,Email,459.56
2023-11-16,YouTube,993.19
2023-11-17,Google Ads,837.97
2023-11-17,Facebook Ads,1133.96
2023-11-17,LinkedIn,1211.86
2023-11-17,Instagram,971.9
2023-11-17,Email,404.68
2023-11-17,YouTube,380.93
2023-11-18,Google Ads,843.72
2023-11-18,Facebook Ads,1187.18
2023-11-18,LinkedIn,625.74
2023-11-18,Instagram,696.08
2023-11-18,Email,705.64
2023-11-18,YouTube,871.84
2023-11-19,Google Ads,909.03
2023-11-19,Facebook Ads,1250.47
2023-11-19,LinkedIn,584.84
2023-11-19,Instagram,752.9
2023-11-19,Email,561.31
2023-11-19,YouTube,1038.33
2023-11-20,Google Ads,908.29
2023-11-20,Facebook Ads,894.02
2023-11-20,LinkedIn,902.8
2023-11-20,Instagram,560.7
2023-11-20,Email,881.9
2023-11-20,YouTube,735.02
2023-11-21,Google Ads,721.11
2023-11-21,Facebook Ads,1181.69
2023-11-21,LinkedIn,941.18
2023-11-21,Instagram,466.13
2023-11-21,Email,818.27
2023-11-21,YouTube,600.93
2023-11-22,Google Ads,219.7
2023-11-22,Facebook Ads,796.86
2023-11-22,LinkedIn,541.5
2023-11-22,Instagram,972.5
2023-11-22,Email,756.21
2023-11-22,YouTube,494.55
2023-11-23,Google Ads,720.62
2023-11-23,Facebook Ads,445.02
2023-11-23,LinkedIn,645.2
2023-11-23,Instagram,1175.33
2023-11-23,Email,1086.94
2023-11-23,YouTube,1173.54
2023-11-24,Google Ads,711.52
2023-11-24,Facebook Ads,993.43
2023-11-24,LinkedIn,352.66
2023-11-24,Instagram,799.29
2023-11-24,Email,1003.28
2023-11-24,YouTube,835.98
2023-11-25,Google Ads,766.29
2023-11-25,Facebook Ads,676.92
2023-11-25,LinkedIn,973.43
2023-11-25,Instagram,1209.3
2023-11-25,Email,1295.68
2023-11-25,YouTube,689.0
2023-11-26,Google Ads,1219.57
2023-11-26,Facebook Ads,884.38
2023-11-26,LinkedIn,701.39
2023-11-26,Instagram,1057.58
2023-11-26,Email,650.67
2023-11-26,YouTube,818.81
2023-11-27,Google Ads,723.9
2023-11-27,Facebook Ads,963.31
2023-11-27,LinkedIn,881.39
2023-11-27,Instagram,484.8
2023-11-27,Email,1121.98
2023-11-27,YouTube,1184.39
2023-11-28,Google Ads,1055.87
2023-11-28,Facebook Ads,1069.18
2023-11-28,LinkedIn,1236.81
2023-11-28,Instagram,1054.91
2023-11-28,Email,857.6
2023-11-28,YouTube,1328.55
2023-11-29,Google Ads,926.4
2023-11-29,Facebook Ads,898.74
2023-11-29,LinkedIn,738.56
2023-11-29,Instagram,1068.76
2023-11-29,Email,1149.92
2023-11-29,YouTube,1052.81
2023-11-30,Google Ads,692.37
2023-11-30,Facebook Ads,743.81
2023-11-30,LinkedIn,1370.04
2023-11-30,Instagram,1089.47
2023-11-30,Email,1401.8
2023-11-30,YouTube,916.63
2023-12-01,Google Ads,546.43
2023-12-01,Facebook Ads,696.48
2023-12-01,LinkedIn,896.3
2023-12-01,Instagram,558.97
2023-12-01,Email,698.37
2023-12-01,YouTube,1074.04
2023-12-02,Google Ads,947.05
2023-12-02,Facebook Ads,1044.83
2023-12-02,LinkedIn,1193.12
2023-12-02,Instagram,1118.39
2023-12-02,Email,788.46
2023-12-02,YouTube,488.0
2023-12-03,Google Ads,944.35
2023-12-03,Facebook Ads,1181.73
2023-12-03,LinkedIn,870.63
2023-12-03,Instagram,1359.48
2023-12-03,Email,1161.83
2023-12-03,YouTube,1122.18
2023-12-04,Google Ads,858.75
2023-12-04,Facebook Ads,1272.23
2023-12-04,LinkedIn,663.18
2023-12-04,Instagram,1197.0
2023-12-04,Email,1012.33
2023-12-04,YouTube,1137.94
2023-12-05,Google Ads,959.7
2023-12-05,Facebook Ads,795.47
2023-12-05,LinkedIn,743.82
2023-12-05,Instagram,1195.73
2023-12-05,Email,905.21
2023-12-05,YouTube,964.13
2023-12-06,Google Ads,730.61
2023-12-06,Facebook Ads,500.61
2023-12-06,LinkedIn,762.09
2023-12-06,Instagram,983.56
2023-12-06,Email,1151.47
2023-12-06,YouTube,925.28
2023-12-07,Google Ads,1434.2
2023-12-07,Facebook Ads,1196.59
2023-12-07,LinkedIn,323.56
2023-12-07,Instagram,1288.26
2023-12-07,Email,775.9
2023-12-07,YouTube,1651.66
2023-12-08,Google Ads,996.89
2023-12-08,Facebook Ads,841.49
2023-12-08,LinkedIn,1025.35
2023-12-08,Instagram,656.68
2023-12-08,Email,1536.01
2023-12-08,YouTube,1454.57
2023-12-09,Google Ads,835.63
2023-12-09,Facebook Ads,1223.07
2023-12-09,LinkedIn,821.81
2023-12-09,Instagram,822.85
2023-12-09,Email,1114.79
2023-12-09,YouTube,1346.12
2023-12-10,Google Ads,924.62
2023-12-10,Facebook Ads,788.38
2023-12-10,LinkedIn,1404.49
2023-12-10,Instagram,991.01
2023-12-10,Email,676.62
2023-12-10,YouTube,923.53
2023-12-11,Google Ads,1085.8
2023-12-11,Facebook Ads,572.68
2023-12-11,LinkedIn,722.32
2023-12-11,Instagram,324.88
2023-12-11,Email,307.5
2023-12-11,YouTube,988.08
2023-12-12,Google Ads,531.6
2023-12-12,Facebook Ads,365.53
2023-12-12,LinkedIn,1223.96
2023-12-12,Instagram,998.78
2023-12-12,Email,1020.4
2023-12-12,YouTube,798.4
2023-12-13,Google Ads,1179.27
2023-12-13,Facebook Ads,1037.45
2023-12-13,LinkedIn,539.7
2023-12-13,Instagram,549.15
2023-12-13,Email,799.08
2023-12-13,YouTube,651.38
2023-12-14,Google Ads,1470.46
2023-12-14,Facebook Ads,1245.38
2023-12-14,LinkedIn,495.72
2023-12-14,Instagram,893.68
2023-12-14,Email,1274.98
2023-12-14,YouTube,1085.45
2023-12-15,Google Ads,824.17
2023-12-15,Facebook Ads,1055.45
2023-12-15,LinkedIn,795.88
2023-12-15,Instagram,1172.57
2023-12-15,Email,1312.58
2023-12-15,YouTube,666.34
2023-12-16,Google Ads,1023.52
2023-12-16,Facebook Ads,1144.56
2023-12-16,LinkedIn,1032.13
2023-12-16,Instagram,780.71
2023-12-16,Email,913.62
2023-12-16,YouTube,1306.29
2023-12-17,Google Ads,986.58
2023-12-17,Facebook Ads,616.57
2023-12-17,LinkedIn,660.98
2023-12-17,Instagram,1324.9
2023-12-17,Email,444.5
2023-12-17,YouTube,1164.23
2023-12-18,Google Ads,1055.59
2023-12-18,Facebook Ads,829.63
2023-12-18,LinkedIn,1328.35
2023-12-18,Instagram,403.47
2023-12-18,Email,758.16
2023-12-18,YouTube,989.59
2023-12-19,Google Ads,926.58
2023-12-19,Facebook Ads,973.48
2023-12-19,LinkedIn,1314.39
2023-12-19,Instagram,1265.71
2023-12-19,Email,909.11
2023-12-19,YouTube,1102.31
2023-12-20,Google Ads,826.32
2023-12-20,Facebook Ads,1176.15
2023-12-20,LinkedIn,1182.26
2023-12-20,Instagram,1026.44
2023-12-20,Email,357.94
2023-12-20,YouTube,624.37
2023-12-21,Google Ads,825.2
2023-12-21,Facebook Ads,1427.53
2023-12-21,LinkedIn,1668.49
2023-12-21,Instagram,712.15
2023-12-21,Email,643.57
2023-12-21,YouTube,664.39
2023-12-22,Google Ads,1052.86
2023-12-22,Facebook Ads,806.13
2023-12-22,LinkedIn,686.53
2023-12-22,Instagram,565.8
2023-12-22,Email,1279.33
2023-12-22,YouTube,1365.71
2023-12-23,Google Ads,573.78
2023-12-23,Facebook Ads,1576.03
2023-12-23,LinkedIn,1225.68
2023-12-23,Instagram,1943.34
2023-12-23,Email,878.51
2023-12-23,YouTube,346.76
2023-12-24,Google Ads,1540.43
2023-12-24,Facebook Ads,703.08
2023-12-24,LinkedIn,1084.13
2023-12-24,Instagram,944.47
2023-12-24,Email,100.0
2023-12-24,YouTube,577.24
2023-12-25,Google Ads,1049.83
2023-12-25,Facebook Ads,1343.23
2023-12-25,LinkedIn,871.41
2023-12-25,Instagram,1662.15
2023-12-25,Email,1327.77
2023-12-25,YouTube,693.89
2023-12-26,Google Ads,779.24
2023-12-26,Facebook Ads,980.92
2023-12-26,LinkedIn,662.11
2023-12-26,Instagram,1223.23
2023-12-26,Email,994.56
2023-12-26,YouTube,1265.58
2023-12-27,Google Ads,594.08
2023-12-27,Facebook Ads,1203.94
2023-12-27,LinkedIn,1081.54
2023-12-27,Instagram,655.29
2023-12-27,Email,613.43
2023-12-27,YouTube,586.28
2023-12-28,Google Ads,1042.61
2023-12-28,Facebook Ads,1049.18
2023-12-28,LinkedIn,1360.81
2023-12-28,Instagram,682.0
2023-12-28,Email,832.71
2023-12-28,YouTube,1233.53
2023-12-29,Google Ads,699.1
2023-12-29,Facebook Ads,714.47
2023-12-29,LinkedIn,898.95
2023-12-29,Instagram,731.71
2023-12-29,Email,1658.89
2023-12-29,YouTube,1057.36
2023-12-30,Google Ads,1486.05
2023-12-30,Facebook Ads,1117.9
2023-12-30,LinkedIn,778.46
2023-12-30,Instagram,780.75
2023-12-30,Email,820.58
2023-12-30,YouTube,1079.89
2023-12-31,Google Ads,1098.14
2023-12-31,Facebook Ads,1172.53
2023-12-31,LinkedIn,1083.6
2023-12-31,Instagram,850.3
2023-12-31,Email,679.26
2023-12-31,YouTube,918.78
2024-01-01,Google Ads,837.88
2024-01-01,Facebook Ads,1169.33
2024-01-01,LinkedIn,1168.2
2024-01-01,Instagram,957.06
2024-01-01,Email,1256.82
2024-01-01,YouTube,1151.27
2024-01-02,Google Ads,826.88
2024-01-02,Facebook Ads,711.68
2024-01-02,LinkedIn,1112.7
2024-01-02,Instagram,1130.61
2024-01-02,Email,1104.97
2024-01-02,YouTube,836.86
2024-01-03,Google Ads,1028.75
2024-01-03,Facebook Ads,858.35
2024-01-03,LinkedIn,1473.14
2024-01-03,Instagram,835.54
2024-01-03,Email,1362.18
2024-01-03,YouTube,790.46
2024-01-04,Google Ads,854.56
2024-01-04,Facebook Ads,1961.33
2024-01-04,LinkedIn,1212.68
2024-01-04,Instagram,819.77
2024-01-04,Email,860.86
2024-01-04,YouTube,965.51
2024-01-05,Google Ads,1125.28
2024-01-05,Facebook Ads,809.04
2024-01-05,LinkedIn,607.61
2024-01-05,Instagram,742.6
2024-01-05,Email,1506.67
2024-01-05,YouTube,800.0
2024-01-06,Google Ads,805.16
2024-01-06,Facebook Ads,992.99
2024-01-06,LinkedIn,722.97
2024-01-06,Instagram,1472.9
2024-01-06,Email,1138.24
2024-01-06,YouTube,783.38
2024-01-07,Google Ads,645.31
2024-01-07,Facebook Ads,352.51
2024-01-07,LinkedIn,1350.81
2024-01-07,Instagram,861.26
2024-01-07,Email,823.87
2024-01-07,YouTube,1351.21
2024-01-08,Google Ads,677.4
2024-01-08,Facebook Ads,1774.72
2024-01-08,LinkedIn,1356.68
2024-01-08,Instagram,704.4
2024-01-08,Email,1307.17
2024-01-08,YouTube,802.07
2024-01-09,Google Ads,740.76
2024-01-09,Facebook Ads,1291.88
2024-01-09,LinkedIn,102.09
2024-01-09,Instagram,1000.61
2024-01-09,Email,764.89
2024-01-09,YouTube,719.86
2024-01-10,Google Ads,1166.23
2024-01-10,Facebook Ads,890.18
2024-01-10,LinkedIn,1122.21
2024-01-10,Instagram,1393.35
2024-01-10,Email,730.23
2024-01-10,YouTube,663.74
2024-01-11,Google Ads,1508.51
2024-01-11,Facebook Ads,1209.56
2024-01-11,LinkedIn,1416.23
2024-01-11,Instagram,649.02
2024-01-11,Email,1219.24
2024-01-11,YouTube,1113.84
2024-01-12,Google Ads,946.42
2024-01-12,Facebook Ads,991.13
2024-01-12,LinkedIn,1738.96
2024-01-12,Instagram,823.0
2024-01-12,Email,1357.13
2024-01-12,YouTube,1512.03
2024-01-13,Google Ads,868.88
2024-01-13,Facebook Ads,545.68
2024-01-13,LinkedIn,654.75
2024-01-13,Instagram,447.81
2024-01-13,Email,1034.59
2024-01-13,YouTube,972.09
2024-01-14,Google Ads,1119.11
2024-01-14,Facebook Ads,1102.24
2024-01-14,LinkedIn,1065.94
2024-01-14,Instagram,1382.78
2024-01-14,Email,1222.77
2024-01-14,YouTube,788.23
2024-01-15,Google Ads,955.35
2024-01-15,Facebook Ads,886.83
2024-01-15,LinkedIn,1444.24
2024-01-15,Instagram,297.29
2024-01-15,Email,1283.45
2024-01-15,YouTube,778.36
2024-01-16,Google Ads,1101.55
2024-01-16,Facebook Ads,968.98
2024-01-16,LinkedIn,1568.61
2024-01-16,Instagram,1155.86
2024-01-16,Email,1362.72
2024-01-16,YouTube,1642.57
2024-01-17,Google Ads,993.17
2024-01-17,Facebook Ads,1276.08
2024-01-17,LinkedIn,1412.85
2024-01-17,Instagram,1088.65
2024-01-17,Email,1000.06
2024-01-17,YouTube,1204.33
2024-01-18,Google Ads,705.54
2024-01-18,Facebook Ads,1584.79
2024-01-18,LinkedIn,655.06
2024-01-18,Instagram,664.06
2024-01-18,Email,998.29
2024-01-18,YouTube,836.42
2024-01-19,Google Ads,940.42
2024-01-19,Facebook Ads,1119.02
2024-01-19,LinkedIn,1798.89
2024-01-19,Instagram,1019.49
2024-01-19,Email,929.18
2024-01-19,YouTube,743.48
2024-01-20,Google Ads,1199.99
2024-01-20,Facebook Ads,1275.23
2024-01-20,LinkedIn,817.69
2024-01-20,Instagram,1274.84
2024-01-20,Email,963.31
2024-01-20,YouTube,578.96
2024-01-21,Google Ads,1495.94
2024-01-21,Facebook Ads,1131.98
2024-01-21,LinkedIn,1068.06
2024-01-21,Instagram,943.04
2024-01-21,Email,1253.11
2024-01-21,YouTube,1131.65
2024-01-22,Google Ads,629.72
2024-01-22,Facebook Ads,623.03
2024-01-22,LinkedIn,1320.0
2024-01-22,Instagram,1568.36
2024-01-22,Email,1255.68
2024-01-22,YouTube,1235.82
2024-01-23,Google Ads,856.16
2024-01-23,Facebook Ads,969.77
2024-01-23,LinkedIn,947.56
2024-01-23,Instagram,1237.1
2024-01-23,Email,687.2
2024-01-23,YouTube,1101.05
2024-01-24,Google Ads,1027.58
2024-01-24,Facebook Ads,378.48
2024-01-24,LinkedIn,882.15
2024-01-24,Instagram,831.47
2024-01-24,Email,946.63
2024-01-24,YouTube,563.48
2024-01-25,Google Ads,924.21
2024-01-25,Facebook Ads,608.16
2024-01-25,LinkedIn,1649.83
2024-01-25,Instagram,1539.55
2024-01-25,Email,1625.41
2024-01-25,YouTube,1065.07
2024-01-26,Google Ads,1229.29
2024-01-26,Facebook Ads,972.63
2024-01-26,LinkedIn,891.47
2024-01-26,Instagram,1165.8
2024-01-26,Email,949.96
2024-01-26,YouTube,1144.96
2024-01-27,Google Ads,1087.63
2024-01-27,Facebook Ads,1172.2
2024-01-27,LinkedIn,1007.21
2024-01-27,Instagram,1189.92
2024-01-27,Email,1087.3
2024-01-27,YouTube,1040.32
2024-01-28,Google Ads,964.04
2024-01-28,Facebook Ads,1315.47
2024-01-28,LinkedIn,800.39
2024-01-28,Instagram,1414.34
2024-01-28,Email,1221.92
2024-01-28,YouTube,886.17
2024-01-29,Google Ads,735.51
2024-01-29,Facebook Ads,1223.39
2024-01-29,LinkedIn,1328.37
2024-01-29,Instagram,514.01
2024-01-29,Email,1285.08
2024-01-29,YouTube,787.76
2024-01-30,Google Ads,1246.91
2024-01-30,Facebook Ads,927.98
2024-01-30,LinkedIn,1301.73
2024-01-30,Instagram,1256.63
2024-01-30,Email,857.33
2024-01-30,YouTube,760.91
2024-01-31,Google Ads,1189.56
2024-01-31,Facebook Ads,853.95
2024-01-31,LinkedIn,997.72
2024-01-31,Instagram,1409.84
2024-01-31,Email,1108.33
2024-01-31,YouTube,1738.83
2024-02-01,Google Ads,654.5
2024-02-01,Facebook Ads,959.6
2024-02-01,LinkedIn,1487.12
2024-02-01,Instagram,1052.51
2024-02-01,Email,883.8
2024-02-01,YouTube,1214.2
2024-02-02,Google Ads,780.36
2024-02-02,Facebook Ads,1282.98
2024-02-02,LinkedIn,1333.25
2024-02-02,Instagram,1581.07
2024-02-02,Email,898.41
2024-02-02,YouTube,1288.74
2024-02-03,Google Ads,962.2
2024-02-03,Facebook Ads,1330.32
2024-02-03,LinkedIn,1182.96
2024-02-03,Instagram,1681.66
2024-02-03,Email,1108.82
2024-02-03,YouTube,1479.9
2024-02-04,Google Ads,675.89
2024-02-04,Facebook Ads,1129.07
2024-02-04,LinkedIn,1687.51
2024-02-04,Instagram,1222.88
2024-02-04,Email,1081.34
2024-02-04,YouTube,1457.56
2024-02-05,Google Ads,583.63
2024-02-05,Facebook Ads,908.37
2024-02-05,LinkedIn,961.44
2024-02-05,Instagram,857.35
2024-02-05,Email,1404.58
2024-02-05,YouTube,966.42
2024-02-06,Google Ads,924.17
2024-02-06,Facebook Ads,1134.33
2024-02-06,LinkedIn,1178.03
2024-02-06,Instagram,999.29
2024-02-06,Email,1486.59
2024-02-06,YouTube,1378.12
2024-02-07,Google Ads,876.94
2024-02-07,Facebook Ads,1236.25
2024-02-07,LinkedIn,1630.3
2024-02-07,Instagram,1384.89
2024-02-07,Email,836.47
2024-02-07,YouTube,686.51
2024-02-08,Google Ads,1367.7
2024-02-08,Facebook Ads,1294.29
2024-02-08,LinkedIn,1118.75
2024-02-08,Instagram,1480.69
2024-02-08,Email,751.72
2024-02-08,YouTube,1272.85
2024-02-09,Google Ads,1040.37
2024-02-09,Facebook Ads,1042.24
2024-02-09,LinkedIn,1553.83
2024-02-09,Instagram,715.32
2024-02-09,Email,654.03
2024-02-09,YouTube,1285.76
2024-02-10,Google Ads,1560.67
2024-02-10,Facebook Ads,1180.27
2024-02-10,LinkedIn,1253.31
2024-02-10,Instagram,1341.08
2024-02-10,Email,1432.9
2024-02-10,YouTube,925.96
2024-02-11,Google Ads,1019.44
2024-02-11,Facebook Ads,100.0
2024-02-11,LinkedIn,1385.05
2024-02-11,Instagram,1435.68
2024-02-11,Email,1463.62
2024-02-11,YouTube,1163.42
2024-02-12,Google Ads,1227.02
2024-02-12,Facebook Ads,1037.12
2024-02-12,LinkedIn,1496.21
2024-02-12,Instagram,1037.69
2024-02-12,Email,1563.27
2024-02-12,YouTube,1057.91
2024-02-13,Google Ads,1481.14
2024-02-13,Facebook Ads,1154.35
2024-02-13,LinkedIn,1028.56
2024-02-13,Instagram,809.03
2024-02-13,Email,1301.27
2024-02-13,YouTube,405.56
2024-02-14,Google Ads,1140.42
2024-02-14,Facebook Ads,848.73
2024-02-14,LinkedIn,1144.25
2024-02-14,Instagram,1402.35
2024-02-14,Email,1155.77
2024-02-14,YouTube,1520.67
2024-02-15,Google Ads,1677.16
2024-02-15,Facebook Ads,1153.8
2024-02-15,LinkedIn,1259.55
2024-02-15,Instagram,1168.1
2024-02-15,Email,1623.63
2024-02-15,YouTube,835.65
2024-02-16,Google Ads,1052.2
2024-02-16,Facebook Ads,684.39
2024-02-16,LinkedIn,1484.2
2024-02-16,Instagram,1251.51
2024-02-16,Email,1195.59
2024-02-16,YouTube,1390.22
2024-02-17,Google Ads,1352.74
2024-02-17,Facebook Ads,1665.74
2024-02-17,LinkedIn,1602.62
2024-02-17,Instagram,1080.58
2024-02-17,Email,1054.81
2024-02-17,YouTube,1491.4
2024-02-18,Google Ads,1314.35
2024-02-18,Facebook Ads,656.58
2024-02-18,LinkedIn,1369.7
2024-02-18,Instagram,952.3
2024-02-18,Email,1498.96
2024-02-18,YouTube,942.2
2024-02-19,Google Ads,1826.24
2024-02-19,Facebook Ads,627.92
2024-02-19,LinkedIn,984.39
2024-02-19,Instagram,736.28
2024-02-19,Email,748.29
2024-02-19,YouTube,1342.57
2024-02-20,Google Ads,306.97
2024-02-20,Facebook Ads,235.22
2024-02-20,LinkedIn,960.65
2024-02-20,Instagram,1085.57
2024-02-20,Email,1115.92
2024-02-20,YouTube,1896.7
2024-02-21,Google Ads,1228.98
2024-02-21,Facebook Ads,1410.7
2024-02-21,LinkedIn,1083.86
2024-02-21,Instagram,649.37
2024-02-21,Email,427.31
2024-02-21,YouTube,923.48
2024-02-22,Google Ads,740.16
2024-02-22,Facebook Ads,822.24
2024-02-22,LinkedIn,1011.16
2024-02-22,Instagram,1124.65
2024-02-22,Email,376.88
2024-02-22,YouTube,1318.73
2024-02-23,Google Ads,379.63
2024-02-23,Facebook Ads,1330.63
2024-02-23,LinkedIn,1329.92
2024-02-23,Instagram,1252.11
2024-02-23,Email,1109.16
2024-02-23,YouTube,1055.59
2024-02-24,Google Ads,735.16
2024-02-24,Facebook Ads,1299.65
2024-02-24,LinkedIn,720.67
2024-02-24,Instagram,1653.57
2024-02-24,Email,958.08
2024-02-24,YouTube,1038.96
2024-02-25,Google Ads,201.12
2024-02-25,Facebook Ads,764.42
2024-02-25,LinkedIn,1622.81
2024-02-25,Instagram,1893.21
2024-02-25,Email,1225.74
2024-02-25,YouTube,1169.69
2024-02-26,Google Ads,1374.91
2024-02-26,Facebook Ads,2052.06
2024-02-26,LinkedIn,1086.99
2024-02-26,Instagram,745.8
2024-02-26,Email,990.81
2024-02-26,YouTube,1282.69
2024-02-27,Google Ads,883.07
2024-02-27,Facebook Ads,1941.35
2024-02-27,LinkedIn,769.53
2024-02-27,Instagram,808.24
2024-02-27,Email,851.34
2024-02-27,YouTube,596.51
2024-02-28,Google Ads,1421.15
2024-02-28,Facebook Ads,1410.75
2024-02-28,LinkedIn,1003.29
2024-02-28,Instagram,1189.42
2024-02-28,Email,1257.89
2024-02-28,YouTube,1221.55
2024-02-29,Google Ads,925.85
2024-02-29,Facebook Ads,1139.67
2024-02-29,LinkedIn,1440.23
2024-02-29,Instagram,1750.52
2024-02-29,Email,625.87
2024-02-29,YouTube,1147.83
2024-03-01,Google Ads,1169.6
2024-03-01,Facebook Ads,1173.52
2024-03-01,LinkedIn,773.36
2024-03-01,Instagram,949.12
2024-03-01,Email,1407.85
2024-03-01,YouTube,1022.12
2024-03-02,Google Ads,1502.51
2024-03-02,Facebook Ads,1361.35
2024-03-02,LinkedIn,1540.54
